CustomerID,Country,PredictedCLV
12516.0,Germany,2387.233799999999
14443.0,United Kingdom,2384.804199999995
16042.0,United Kingdom,2384.6496533333334
13644.0,United Kingdom,2380.8155733333324
15172.0,United Kingdom,2380.8155733333324
15676.0,United Kingdom,2380.8155733333324
13159.0,United Kingdom,2380.8155733333324
12649.0,Germany,2380.3476000000037
12739.0,United Arab Emirates,2370.870500000001
16202.0,United Kingdom,2370.081700000001
12464.0,Belgium,2364.917633333332
17966.0,United Kingdom,2363.8205566666675
13031.0,United Kingdom,2357.010816666664
12511.0,Greece,2356.4739999999983
17633.0,United Kingdom,2352.0196794047606
13804.0,United Kingdom,2352.0196794047606
17515.0,United Kingdom,2352.0196794047606
17434.0,United Kingdom,2350.2231611904767
14129.0,United Kingdom,2350.2231611904767
17429.0,United Kingdom,2348.8907999999997
16012.0,United Kingdom,2347.8291115476195
14152.0,United Kingdom,2345.7729
16383.0,United Kingdom,2345.7729
12469.0,Thailand,2344.6230000000023
12932.0,United Kingdom,2340.6297000000004
17610.0,United Kingdom,2340.6297000000004
12635.0,Germany,2337.6814600000025
16335.0,United Kingdom,2337.5118000000007
13414.0,United Kingdom,2330.227613333333
16147.0,United Kingdom,2330.227613333333
16350.0,United Kingdom,2329.119633333332
16184.0,United Kingdom,2328.850659285715
13276.0,United Kingdom,2328.850659285715
18194.0,United Kingdom,2328.850659285715
15339.0,United Kingdom,2327.3550333333305
12399.0,Belgium,2327.1366999999973
12502.0,Spain,2319.8611999999994
12863.0,United Kingdom,2316.013673333331
15220.0,United Kingdom,2316.013673333331
13648.0,United Kingdom,2315.875830000001
12605.0,Germany,2314.181599999999
13711.0,United Kingdom,2311.9442999999983
14583.0,United Kingdom,2308.1855283333334
15873.0,United Kingdom,2302.865299999999
16221.0,United Kingdom,2302.4298066666674
13591.0,United Kingdom,2302.100115238098
16040.0,United Kingdom,2302.100115238098
17382.0,United Kingdom,2302.100115238098
16332.0,United Kingdom,2300.0229690476194
12665.0,Germany,2296.250299999999
15580.0,United Kingdom,2294.3446000000013
12725.0,Italy,2293.219619999998
13155.0,United Kingdom,2292.3321040476203
17082.0,United Kingdom,2292.3321040476203
14080.0,United Kingdom,2292.3321040476203
16372.0,United Kingdom,2292.3321040476203
14548.0,United Kingdom,2292.231129999997
14267.0,United Kingdom,2292.231129999997
16531.0,United Kingdom,2291.960966666664
17095.0,United Kingdom,2291.960966666664
13340.0,United Kingdom,2288.7145833333316
17742.0,United Kingdom,2288.3677333333367
13330.0,United Kingdom,2277.609199999997
16593.0,United Kingdom,2273.3588364285697
15164.0,United Kingdom,2273.0841533333346
12765.0,Netherlands,2264.781299999996
16092.0,United Kingdom,2264.3867999999984
12868.0,United Kingdom,2264.2211816666663
16520.0,United Kingdom,2264.2211816666663
12811.0,Portugal,2253.8117
15142.0,United Kingdom,2250.4498000000003
12684.0,France,2248.3110333333343
15607.0,United Kingdom,2246.7927000000036
15777.0,United Kingdom,2242.8668000000025
16807.0,United Kingdom,2240.797000000001
12418.0,Switzerland,2239.8894000000014
16906.0,United Kingdom,2238.6590999999985
17126.0,United Kingdom,2232.6123750000006
14147.0,United Kingdom,2227.4848999999963
16010.0,United Kingdom,2226.9773999999948
15664.0,United Kingdom,2220.448695000001
14631.0,United Kingdom,2220.448695000001
18149.0,United Kingdom,2220.448695000001
14306.0,United Kingdom,2220.448695000001
15366.0,United Kingdom,2218.4178833333294
14265.0,Unspecified,2213.0810999999985
17578.0,United Kingdom,2212.2001333333365
15882.0,United Kingdom,2211.026599999999
17550.0,United Kingdom,2211.026599999999
14396.0,United Kingdom,2210.343674999998
17827.0,United Kingdom,2207.0207451010074
13417.0,United Kingdom,2207.0207451010074
16947.0,United Kingdom,2202.3358000000044
16104.0,United Kingdom,2199.818399999997
15013.0,United Kingdom,2197.612799999998
15920.0,United Kingdom,2186.5853716666643
16065.0,United Kingdom,2185.397799999999
16240.0,United Kingdom,2183.0934083333314
13171.0,United Kingdom,2183.0934083333314
14126.0,United Kingdom,2183.0934083333314
16175.0,United Kingdom,2182.481600000002
14938.0,Channel Islands,2180.768199999997
17323.0,United Kingdom,2176.5675499999998
13255.0,United Kingdom,2168.9551433333345
15145.0,United Kingdom,2168.9551433333345
16015.0,United Kingdom,2168.9551433333345
14777.0,United Kingdom,2168.9551433333345
14737.0,United Kingdom,2168.9551433333345
15359.0,United Kingdom,2164.359800000001
12517.0,Germany,2160.3197000000036
16177.0,United Kingdom,2159.184799999996
12458.0,Switzerland,2158.331399999999
17454.0,United Kingdom,2156.6876000000007
16823.0,United Kingdom,2156.253400000004
13109.0,United Kingdom,2152.2130059523797
13685.0,United Kingdom,2152.2130059523797
14910.0,United Kingdom,2152.2130059523797
14673.0,United Kingdom,2152.2130059523797
17732.0,United Kingdom,2146.8672000000047
12806.0,Netherlands,2146.209199999999
15834.0,United Kingdom,2143.4185583333365
13320.0,United Kingdom,2143.4185583333365
13478.0,United Kingdom,2141.6589000000004
14346.0,United Kingdom,2135.7106999999987
15707.0,United Kingdom,2115.5558387698406
15598.0,United Kingdom,2115.5558387698406
17703.0,United Kingdom,2115.5558387698406
14412.0,United Kingdom,2115.5558387698406
13651.0,United Kingdom,2115.5558387698406
17084.0,United Kingdom,2115.5558387698406
15573.0,United Kingdom,2115.451034999999
16637.0,United Kingdom,2115.451034999999
14700.0,United Kingdom,2115.451034999999
17029.0,United Kingdom,2112.2153999999978
13242.0,United Kingdom,2112.2153999999978
16859.0,United Kingdom,2112.091499999998
16889.0,United Kingdom,2108.052299999998
14343.0,United Kingdom,2107.2167404761904
16336.0,United Kingdom,2107.2167404761904
18215.0,United Kingdom,2106.7310999999977
14869.0,United Kingdom,2105.6674978571423
14071.0,United Kingdom,2105.6674978571423
14547.0,United Kingdom,2105.6674978571423
17317.0,United Kingdom,2098.781018571429
13652.0,United Kingdom,2098.781018571429
14997.0,United Kingdom,2098.781018571429
12724.0,France,2098.282299999997
14896.0,United Kingdom,2094.045199999999
14195.0,United Kingdom,2085.8544999999995
15488.0,United Kingdom,2085.3183999999983
13786.0,United Kingdom,2083.030050000002
14587.0,United Kingdom,2080.760289761905
14553.0,United Kingdom,2080.760289761905
15671.0,United Kingdom,2080.760289761905
17222.0,United Kingdom,2076.8480166666673
12609.0,Germany,2072.486900000002
12876.0,Belgium,2068.7704000000003
12407.0,Belgium,2067.821700000001
13158.0,United Kingdom,2065.525699999999
14870.0,United Kingdom,2063.6353000000013
16772.0,United Kingdom,2063.4988000000017
12413.0,Spain,2062.6751
15797.0,United Kingdom,2061.3456999999976
16750.0,United Kingdom,2057.0721892857146
18079.0,United Kingdom,2057.0721892857146
17423.0,United Kingdom,2057.0721892857146
16418.0,United Kingdom,2057.0721892857146
17282.0,United Kingdom,2055.8262999999997
15621.0,United Kingdom,2055.7760925732596
18167.0,United Kingdom,2055.7760925732596
16620.0,United Kingdom,2055.7760925732596
13994.0,United Kingdom,2055.7760925732596
13079.0,United Kingdom,2055.7760925732596
14121.0,United Kingdom,2055.7760925732596
15077.0,United Kingdom,2053.8405750000024
17047.0,United Kingdom,2046.124316666668
16190.0,United Kingdom,2042.9741323809512
14295.0,United Kingdom,2042.9741323809512
13145.0,United Kingdom,2042.9741323809512
16454.0,United Kingdom,2038.7009416666658
14414.0,United Kingdom,2037.5088000000005
15400.0,United Kingdom,2037.5088000000005
13249.0,United Kingdom,2037.5088000000005
17585.0,United Kingdom,2036.1908999999994
15101.0,United Kingdom,2035.812296507937
15563.0,United Kingdom,2035.812296507937
17288.0,United Kingdom,2035.812296507937
16915.0,United Kingdom,2035.812296507937
15687.0,United Kingdom,2035.812296507937
14389.0,United Kingdom,2035.812296507937
16625.0,United Kingdom,2035.3701199999994
16471.0,United Kingdom,2035.3701199999994
15057.0,United Kingdom,2035.3701199999994
14871.0,United Kingdom,2034.758888333335
13104.0,United Kingdom,2034.758888333335
14083.0,United Kingdom,2034.3735066666673
15932.0,United Kingdom,2034.3735066666673
14407.0,United Kingdom,2033.768044999997
15732.0,United Kingdom,2032.5423099999973
16197.0,United Kingdom,2031.1078999999993
14905.0,United Kingdom,2030.8411666666666
13338.0,United Kingdom,2030.8411666666666
14665.0,United Kingdom,2024.6404999999975
12461.0,Switzerland,2019.1937333333356
16043.0,United Kingdom,2018.2026973809507
15252.0,United Kingdom,2016.6926988095233
12674.0,France,2012.903666666666
14937.0,Channel Islands,2009.5388500000017
18258.0,United Kingdom,2009.1937000000003
12463.0,Belgium,2005.7690000000011
12592.0,Germany,2005.056499999999
16774.0,United Kingdom,2004.999753333335
14618.0,United Kingdom,2004.5921666666684
15793.0,United Kingdom,2004.5921666666684
14628.0,United Kingdom,2004.1146599999993
13874.0,United Kingdom,2003.5613000000005
15062.0,United Kingdom,2000.6576133333324
17797.0,United Kingdom,1994.8520898412694
18221.0,United Kingdom,1994.8520898412694
15983.0,United Kingdom,1994.8520898412694
13138.0,United Kingdom,1994.8520898412694
17080.0,United Kingdom,1994.8520898412694
13240.0,United Kingdom,1989.1047400000018
13748.0,United Kingdom,1989.1047400000018
13851.0,United Kingdom,1989.1047400000018
14224.0,United Kingdom,1983.2749999999974
13946.0,United Kingdom,1982.6383999999975
17731.0,United Kingdom,1982.6383999999975
17505.0,United Kingdom,1980.9616000000005
15108.0,European Community,1978.8373000000001
12601.0,Germany,1975.6747000000005
18151.0,United Kingdom,1970.856910000001
13873.0,United Kingdom,1969.8312849999982
16045.0,United Kingdom,1969.8312849999982
14730.0,United Kingdom,1967.2668428571415
14471.0,United Kingdom,1966.6374750000014
16749.0,United Kingdom,1966.6374750000014
14163.0,United Kingdom,1965.1474999999973
18173.0,United Kingdom,1965.1474999999973
16036.0,United Kingdom,1963.0013333333318
12891.0,United Kingdom,1958.550633333333
14522.0,United Kingdom,1958.1315049999973
15800.0,United Kingdom,1953.9487000000017
17869.0,United Kingdom,1953.9487000000017
14301.0,United Kingdom,1953.9487000000017
13692.0,United Kingdom,1953.822155992064
17235.0,United Kingdom,1953.822155992064
13835.0,United Kingdom,1953.822155992064
14715.0,United Kingdom,1953.822155992064
17414.0,United Kingdom,1953.4709999999986
15889.0,United Kingdom,1953.2125499999968
14236.0,United Kingdom,1951.7141999999988
14420.0,United Kingdom,1951.2035999999994
17109.0,United Kingdom,1950.4660666666687
12644.0,Germany,1949.9218000000003
17941.0,United Kingdom,1949.4884583333333
12455.0,Cyprus,1949.2731666666673
13819.0,United Kingdom,1948.8831000000037
14472.0,United Kingdom,1945.9576700000002
15325.0,United Kingdom,1945.9576700000002
15751.0,United Kingdom,1945.0124299999982
15466.0,United Kingdom,1944.8477383333354
17594.0,United Kingdom,1944.8477383333354
17898.0,United Kingdom,1944.8477383333354
15638.0,United Kingdom,1937.8629000000003
14216.0,United Kingdom,1937.3614010722622
14503.0,United Kingdom,1937.3614010722622
14141.0,United Kingdom,1937.3614010722622
15969.0,United Kingdom,1937.3614010722622
12828.0,United Kingdom,1937.3614010722622
16201.0,United Kingdom,1937.3614010722622
14708.0,United Kingdom,1937.3614010722622
13882.0,United Kingdom,1937.3614010722622
13949.0,United Kingdom,1937.3614010722622
15990.0,United Kingdom,1936.0069499999984
12348.0,Finland,1933.7297083333306
14564.0,Channel Islands,1932.821259999999
16788.0,United Kingdom,1929.678499999998
12694.0,France,1929.2480000000016
15192.0,United Kingdom,1924.2580999999984
17642.0,United Kingdom,1924.2580999999984
15026.0,United Kingdom,1918.1822583333312
13908.0,United Kingdom,1918.1822583333312
12685.0,France,1912.6803000000011
16176.0,United Kingdom,1910.6036000000013
15140.0,United Kingdom,1908.5927447619015
14431.0,United Kingdom,1908.4074500000008
18053.0,United Kingdom,1907.711253095237
15757.0,United Kingdom,1907.711253095237
16276.0,United Kingdom,1906.3066500000032
17536.0,United Kingdom,1906.3066500000032
13433.0,United Kingdom,1904.7353999999984
17041.0,United Kingdom,1904.1696000000018
16394.0,United Kingdom,1903.5337630952374
18180.0,United Kingdom,1896.5203358333333
14075.0,United Kingdom,1896.5203358333333
14264.0,United Kingdom,1895.0188749999986
15214.0,United Kingdom,1894.7774428571438
14922.0,United Kingdom,1892.7743583333329
15001.0,United Kingdom,1892.7743583333329
13915.0,United Kingdom,1892.7743583333329
18016.0,United Kingdom,1891.303825
17886.0,United Kingdom,1891.303825
16134.0,United Kingdom,1888.3011528571424
17760.0,United Kingdom,1888.3011528571424
16871.0,United Kingdom,1888.3011528571424
13762.0,United Kingdom,1886.9761000000005
17465.0,United Kingdom,1885.0861000000025
18093.0,United Kingdom,1882.9562000000008
14692.0,United Kingdom,1882.8636999999987
13980.0,United Kingdom,1882.40473
15128.0,United Kingdom,1882.40473
14817.0,United Kingdom,1880.1040000000005
12648.0,Germany,1876.8085999999998
16441.0,United Kingdom,1875.42611142857
12361.0,Belgium,1872.4292000000007
15566.0,United Kingdom,1869.741616666667
17308.0,United Kingdom,1869.741616666667
16681.0,United Kingdom,1869.6863749999973
16631.0,United Kingdom,1869.5985999999987
14201.0,United Kingdom,1867.9047500000022
12805.0,Netherlands,1867.219400000001
17362.0,United Kingdom,1866.8095000000003
16118.0,United Kingdom,1865.7219966666657
16827.0,United Kingdom,1865.7219966666657
12376.0,Switzerland,1864.2241900000006
12507.0,Spain,1864.0593999999994
17822.0,United Kingdom,1861.9843999999998
15864.0,United Kingdom,1861.8516400000005
12582.0,Finland,1858.2599199999977
12722.0,France,1858.0347
15911.0,United Kingdom,1857.813799999999
15133.0,United Kingdom,1854.7573499999971
14226.0,United Kingdom,1854.4465268253978
14829.0,United Kingdom,1854.4465268253978
16907.0,United Kingdom,1854.4465268253978
13727.0,United Kingdom,1854.4465268253978
14439.0,Greece,1852.3549000000003
15453.0,United Kingdom,1850.934169047619
17436.0,United Kingdom,1850.934169047619
17631.0,United Kingdom,1850.934169047619
18210.0,United Kingdom,1850.934169047619
13743.0,United Kingdom,1845.6197245238118
15822.0,United Kingdom,1845.6197245238118
15814.0,United Kingdom,1845.6197245238118
17883.0,United Kingdom,1845.6197245238118
16419.0,United Kingdom,1845.0581000000009
13649.0,United Kingdom,1842.2948000000015
15326.0,United Kingdom,1841.2706000000037
14734.0,United Kingdom,1839.7318000000023
15504.0,United Kingdom,1837.9271983333324
16510.0,United Kingdom,1837.8464999999994
15795.0,United Kingdom,1837.4895499999986
17856.0,United Kingdom,1835.8995668842276
14719.0,United Kingdom,1835.8995668842276
17027.0,United Kingdom,1835.5777000000016
15228.0,United Kingdom,1834.0891999999967
15730.0,United Kingdom,1834.0891999999967
12397.0,Belgium,1829.0269066666647
16960.0,United Kingdom,1823.9989900000007
18095.0,United Kingdom,1823.3916999999979
15369.0,United Kingdom,1822.7802200000017
12710.0,Germany,1818.8810000000026
16668.0,United Kingdom,1817.663581666667
16714.0,United Kingdom,1816.8292999999999
14469.0,United Kingdom,1813.6190800000006
13443.0,United Kingdom,1810.988700000003
16317.0,United Kingdom,1809.2830000000001
13561.0,United Kingdom,1808.6201000000012
17740.0,United Kingdom,1804.897266666669
12978.0,United Kingdom,1804.3663000000024
15938.0,United Kingdom,1803.5529000000006
12691.0,France,1799.3200999999983
15649.0,United Kingdom,1799.074400000002
14578.0,United Kingdom,1797.3535816666677
15195.0,United Kingdom,1797.3535816666677
13729.0,United Kingdom,1796.5339999999978
13587.0,United Kingdom,1791.3755316666677
17158.0,United Kingdom,1791.3755316666677
15629.0,United Kingdom,1785.3198416666648
17356.0,United Kingdom,1781.795499999998
17203.0,United Kingdom,1780.434399999998
15605.0,United Kingdom,1780.434399999998
15809.0,United Kingdom,1779.6565716666673
17634.0,United Kingdom,1779.6565716666673
17562.0,United Kingdom,1778.8981659523831
13405.0,United Kingdom,1771.442744761903
16087.0,United Kingdom,1771.126616666669
16910.0,United Kingdom,1764.8145256349208
17728.0,United Kingdom,1764.8145256349208
16790.0,United Kingdom,1764.8145256349208
17744.0,United Kingdom,1764.8145256349208
17290.0,United Kingdom,1764.8145256349208
15815.0,United Kingdom,1761.3045228571445
13049.0,United Kingdom,1761.3045228571445
14933.0,Channel Islands,1756.1631999999993
12364.0,Belgium,1749.8414000000025
15987.0,United Kingdom,1747.6147466666682
15468.0,United Kingdom,1746.9050000000002
15381.0,United Kingdom,1746.402784999999
17935.0,United Kingdom,1742.7557666666671
17046.0,United Kingdom,1742.6516066666672
17341.0,United Kingdom,1742.6516066666672
14225.0,United Kingdom,1740.6686499999976
12560.0,Germany,1738.9292000000019
14421.0,United Kingdom,1737.751947142857
14555.0,United Kingdom,1737.751947142857
16430.0,United Kingdom,1737.751947142857
16239.0,United Kingdom,1737.751947142857
16032.0,United Kingdom,1734.9878000000006
12651.0,France,1733.3365
13554.0,United Kingdom,1731.9110000000028
12798.0,Japan,1729.2130771428579
15265.0,United Kingdom,1727.0378814285702
18142.0,United Kingdom,1727.0378814285702
13745.0,United Kingdom,1727.0378814285702
17648.0,United Kingdom,1727.0074416666673
16518.0,United Kingdom,1727.0074416666673
13373.0,United Kingdom,1727.0074416666673
13764.0,United Kingdom,1725.7659209523802
14681.0,United Kingdom,1725.7659209523802
16256.0,United Kingdom,1725.7057000000007
14820.0,United Kingdom,1719.034696666667
14285.0,United Kingdom,1719.034696666667
14342.0,United Kingdom,1719.034696666667
17787.0,United Kingdom,1717.1476814285704
13531.0,United Kingdom,1715.606499999999
12687.0,Sweden,1715.4564000000014
18220.0,United Kingdom,1710.9816000000005
14338.0,United Kingdom,1707.04176
15587.0,United Kingdom,1705.6432933333326
14967.0,United Kingdom,1705.6432933333326
12703.0,Germany,1704.0228999999981
13493.0,Switzerland,1703.773500000001
16461.0,United Kingdom,1699.8543000000004
17749.0,United Kingdom,1699.8543000000004
16894.0,United Kingdom,1698.969399999998
14754.0,United Kingdom,1697.9784999999995
12518.0,Germany,1692.9746000000016
13497.0,United Kingdom,1692.1907999999985
12695.0,France,1691.8466999999985
15561.0,United Kingdom,1689.4089000000001
17411.0,United Kingdom,1689.4089000000001
14320.0,United Kingdom,1689.2929633333315
15141.0,United Kingdom,1686.4114999999993
15222.0,United Kingdom,1685.5477500000045
12588.0,Finland,1683.1927000000019
13476.0,United Kingdom,1682.9832499999993
14885.0,United Kingdom,1680.0428999999986
13617.0,United Kingdom,1676.5088216666672
16692.0,United Kingdom,1674.0572000000002
18085.0,United Kingdom,1673.9076000000014
17165.0,United Kingdom,1673.5768000000003
15972.0,United Kingdom,1670.3951500000005
15549.0,United Kingdom,1668.3544433333332
16049.0,United Kingdom,1661.3850766666635
12886.0,United Kingdom,1658.849954285714
13344.0,United Kingdom,1658.849954285714
14193.0,United Kingdom,1658.849954285714
14584.0,United Kingdom,1657.2202000000013
15379.0,United Kingdom,1657.2202000000013
13855.0,United Kingdom,1653.5573999999988
15346.0,United Kingdom,1649.3250000000012
17086.0,United Kingdom,1647.1858276190471
13309.0,United Kingdom,1647.1858276190471
16989.0,United Kingdom,1647.1858276190471
17656.0,United Kingdom,1645.7601000000009
13434.0,United Kingdom,1645.3976749999993
17025.0,United Kingdom,1644.6824971428543
16595.0,United Kingdom,1644.6824971428543
15221.0,United Kingdom,1644.2232750000028
17138.0,United Kingdom,1638.3156666666641
16037.0,United Kingdom,1635.375899999997
16017.0,United Kingdom,1634.714351666666
14305.0,United Kingdom,1633.7508500000001
13811.0,Germany,1633.0903000000005
14850.0,United Kingdom,1633.0875000000003
14114.0,United Kingdom,1631.155499999997
14021.0,United Kingdom,1630.9597
12410.0,Switzerland,1629.7917500000008
14360.0,United Kingdom,1629.0466914935073
16117.0,United Kingdom,1627.9222000000007
16529.0,United Kingdom,1627.9222000000007
14167.0,United Kingdom,1620.6963257142852
15974.0,United Kingdom,1620.6963257142852
13461.0,United Kingdom,1620.6963257142852
15652.0,United Kingdom,1619.7077100000004
18136.0,United Kingdom,1617.979300000001
14327.0,United Kingdom,1617.889899999997
17545.0,United Kingdom,1617.2766500000005
15469.0,United Kingdom,1617.2766500000005
13085.0,United Kingdom,1616.6091833333332
12813.0,Netherlands,1614.8573
16797.0,United Kingdom,1614.2144999999991
14399.0,United Kingdom,1614.2144999999991
16354.0,United Kingdom,1613.3582800000001
15105.0,United Kingdom,1611.9538166666669
14834.0,United Kingdom,1611.9538166666669
17432.0,United Kingdom,1611.9538166666669
14551.0,United Kingdom,1611.9538166666669
12501.0,Germany,1610.9713999999983
13614.0,United Kingdom,1609.674147142856
17521.0,United Kingdom,1609.674147142856
12842.0,United Kingdom,1604.4857316666664
13299.0,United Kingdom,1603.9663599999978
13152.0,United Kingdom,1603.9478000000008
14370.0,United Kingdom,1597.6690999999994
16756.0,United Kingdom,1595.8428166666677
16290.0,United Kingdom,1591.8737999999998
13259.0,United Kingdom,1589.074900000001
16440.0,United Kingdom,1587.863608809525
18122.0,United Kingdom,1587.863608809525
15028.0,United Kingdom,1587.863608809525
17321.0,United Kingdom,1587.863608809525
17990.0,United Kingdom,1584.936200000001
13507.0,United Kingdom,1580.7138517857145
12385.0,Belgium,1579.7753749999986
17337.0,United Kingdom,1578.3839000000028
14805.0,United Kingdom,1577.1324721428587
17572.0,United Kingdom,1575.8552666666662
14409.0,United Kingdom,1575.8552666666662
13787.0,United Kingdom,1575.3809399999998
14127.0,United Kingdom,1575.0303999999992
18071.0,United Kingdom,1571.0112000000017
16463.0,United Kingdom,1570.3674607142855
16926.0,United Kingdom,1565.3733999999981
13814.0,Germany,1563.6482999999998
18208.0,United Kingdom,1559.2693042857143
16275.0,United Kingdom,1558.1406233333325
16619.0,United Kingdom,1557.4617999999987
12616.0,France,1556.2599000000007
16124.0,United Kingdom,1552.2179999999998
17582.0,United Kingdom,1551.5466666666678
18252.0,United Kingdom,1551.1601114285697
17007.0,United Kingdom,1551.1601114285697
14662.0,United Kingdom,1545.7614750000012
15289.0,United Kingdom,1545.7614750000012
12999.0,United Kingdom,1541.9701566666656
16892.0,United Kingdom,1541.428785952379
18062.0,United Kingdom,1540.6110749999996
17345.0,United Kingdom,1536.9305016666674
13184.0,United Kingdom,1536.9305016666674
15737.0,United Kingdom,1536.9305016666674
16099.0,United Kingdom,1533.9874876190474
17420.0,United Kingdom,1533.9874876190474
15620.0,United Kingdom,1533.9874876190474
14223.0,United Kingdom,1533.6695344444445
12993.0,United Kingdom,1533.4808238095245
15051.0,United Kingdom,1533.4808238095245
13939.0,United Kingdom,1533.4808238095245
16809.0,United Kingdom,1533.4808238095245
14481.0,United Kingdom,1531.312899999998
15976.0,United Kingdom,1531.312899999998
17033.0,United Kingdom,1529.27855
14798.0,United Kingdom,1528.8096399999977
15427.0,United Kingdom,1528.2415827777772
14387.0,United Kingdom,1528.2415827777772
17695.0,United Kingdom,1527.8532999999984
13407.0,United Kingdom,1527.6454000000012
16188.0,United Kingdom,1524.0626028571435
14831.0,United Kingdom,1518.5394000000013
14130.0,United Kingdom,1517.8810000000012
14679.0,United Kingdom,1516.1377200000002
17714.0,United Kingdom,1515.4386000000002
12669.0,France,1513.6503266666673
12717.0,Greece,1513.6503266666673
15402.0,United Kingdom,1508.4475000000011
15661.0,United Kingdom,1507.1675999999989
15574.0,United Kingdom,1506.0566999999996
17876.0,United Kingdom,1503.8958247619055
13646.0,United Kingdom,1503.8958247619055
17849.0,United Kingdom,1502.4602333333332
17764.0,United Kingdom,1501.6534000000006
15637.0,United Kingdom,1501.3222912626259
16249.0,United Kingdom,1501.3222912626259
16140.0,United Kingdom,1501.3222912626259
17244.0,United Kingdom,1501.3222912626259
16389.0,United Kingdom,1501.3222912626259
13265.0,United Kingdom,1501.3222912626259
17649.0,United Kingdom,1500.2539000000006
15003.0,United Kingdom,1499.0252999999998
17155.0,United Kingdom,1497.9809770207573
13456.0,United Kingdom,1497.9809770207573
13282.0,United Kingdom,1497.9809770207573
14657.0,United Kingdom,1497.9809770207573
16369.0,United Kingdom,1497.9809770207573
15106.0,United Kingdom,1497.9809770207573
13499.0,United Kingdom,1497.9809770207573
16107.0,United Kingdom,1497.9809770207573
12346.0,United Kingdom,1497.2404500000048
14492.0,United Kingdom,1496.5667199999996
14475.0,United Kingdom,1494.1436497619036
16650.0,United Kingdom,1494.1436497619036
12728.0,France,1493.0290000000005
12632.0,Germany,1492.8742999999993
14976.0,United Kingdom,1492.5430933333325
14212.0,United Kingdom,1492.2982000000004
12915.0,United Kingdom,1491.6658500000015
15157.0,United Kingdom,1490.7067590295812
16929.0,United Kingdom,1490.7067590295812
17817.0,United Kingdom,1490.7067590295812
16949.0,United Kingdom,1490.7067590295812
15354.0,United Kingdom,1490.2019999999998
13506.0,United Kingdom,1489.2987999999987
15881.0,United Kingdom,1489.2987999999987
13656.0,United Kingdom,1486.8575499999995
17897.0,United Kingdom,1486.5186000000028
15535.0,United Kingdom,1486.5186000000028
15826.0,United Kingdom,1485.0636748412705
15181.0,United Kingdom,1484.1907583333336
12629.0,Sweden,1481.9774000000004
14693.0,United Kingdom,1479.6252000000004
13872.0,United Kingdom,1479.2308000000014
14273.0,United Kingdom,1479.169994603175
17354.0,United Kingdom,1479.169994603175
15803.0,United Kingdom,1479.169994603175
14495.0,United Kingdom,1479.169994603175
14087.0,United Kingdom,1478.504049464285
12967.0,United Kingdom,1478.504049464285
18154.0,United Kingdom,1478.504049464285
18237.0,United Kingdom,1478.504049464285
17042.0,United Kingdom,1478.504049464285
13323.0,United Kingdom,1478.504049464285
16569.0,United Kingdom,1478.504049464285
12912.0,United Kingdom,1478.504049464285
15136.0,United Kingdom,1478.504049464285
18239.0,United Kingdom,1477.9394533333334
16227.0,United Kingdom,1477.9394533333334
15551.0,United Kingdom,1474.8228
17800.0,United Kingdom,1474.8228
15227.0,United Kingdom,1474.8228
18189.0,United Kingdom,1473.915444999999
13220.0,United Kingdom,1473.915444999999
13067.0,United Kingdom,1472.2279000000003
17058.0,United Kingdom,1472.2279000000003
14168.0,United Kingdom,1470.3914333333314
15817.0,United Kingdom,1470.3914333333314
15198.0,United Kingdom,1467.6400999999996
17088.0,United Kingdom,1461.241136006493
17534.0,United Kingdom,1460.7319930158733
15994.0,United Kingdom,1460.7319930158733
16412.0,United Kingdom,1460.7319930158733
17201.0,United Kingdom,1460.7319930158733
16054.0,United Kingdom,1460.0031999999999
14758.0,United Kingdom,1460.0031999999999
13821.0,United Kingdom,1460.0031999999999
13308.0,United Kingdom,1457.5169643253969
13575.0,United Kingdom,1457.5169643253969
16869.0,United Kingdom,1457.5169643253969
13500.0,United Kingdom,1457.5169643253969
14332.0,United Kingdom,1457.5169643253969
15591.0,United Kingdom,1457.257500000001
13046.0,United Kingdom,1457.2515265873017
16041.0,United Kingdom,1457.2515265873017
16284.0,United Kingdom,1457.2515265873017
13867.0,United Kingdom,1457.2515265873017
13558.0,United Kingdom,1456.5622057142841
16513.0,United Kingdom,1456.3117749999985
16450.0,United Kingdom,1452.9648500000008
15734.0,United Kingdom,1452.8484666666661
14323.0,United Kingdom,1452.8484666666661
14634.0,United Kingdom,1452.7668000000026
15110.0,United Kingdom,1452.4419249999999
14400.0,United Kingdom,1451.6633000000002
16611.0,United Kingdom,1451.2059333333343
15304.0,United Kingdom,1448.65465
15978.0,United Kingdom,1448.6407049999993
16224.0,United Kingdom,1447.143588571427
16048.0,United Kingdom,1446.899766666666
14821.0,United Kingdom,1446.3883750000002
14512.0,United Kingdom,1441.8468000000012
12960.0,United Kingdom,1441.374280000003
15948.0,United Kingdom,1440.1490533333317
18282.0,United Kingdom,1440.1490533333317
12680.0,France,1438.7244333333342
16838.0,United Kingdom,1438.3347000000006
12787.0,Netherlands,1435.360599999997
16166.0,United Kingdom,1434.577083333336
16329.0,United Kingdom,1434.577083333336
13803.0,United Kingdom,1434.4328999999996
14245.0,United Kingdom,1433.2988
14068.0,United Kingdom,1430.9663000000007
15341.0,United Kingdom,1429.6217000000001
13375.0,United Kingdom,1429.6217000000001
14894.0,United Kingdom,1426.4755666666676
